,headbreadth,headcircumference,headlength,tragiontopofhead,n_hairs,measurement_error
5507,152,548,185,126,99988.007747,0.1
5508,148,557,193,123,99985.335471,0.1
5509,150,565,195,122,99993.102539,0.1
5510,144,534,184,129,99999.025380,0.1
5511,143,552,185,138,99995.462485,0.1
5512,143,553,197,127,100006.445448,0.1
5513,145,525,180,132,99994.893970,0.1
5514,137,553,180,122,99996.422354,0.1
5515,145,557,184,139,100021.929590,0.1
5516,148,549,184,127,99994.351277,0.1
5517,155,590,198,137,100002.944191,0.1
5518,152,583,192,129,99991.945923,0.1
5519,151,579,205,136,100010.276273,0.1
5520,146,553,190,128,99990.864147,0.1
5521,141,557,195,139,100000.062441,0.1
5522,149,558,193,136,100000.452530,0.1
5523,143,557,199,128,100013.599743,0.1
5524,160,603,215,135,99989.146416,0.1
5525,154,588,196,141,99998.274968,0.1
5526,150,593,203,129,99985.863686,0.1
5527,143,577,195,129,100012.909759,0.1
5528,148,580,195,138,100010.973547,0.1
5529,155,590,201,135,100007.639208,0.1
5530,149,567,196,134,99988.453246,0.1
5531,147,588,196,127,100012.534042,0.1
5532,151,571,194,132,100003.628882,0.1
5533,159,599,196,135,100015.930204,0.1
5534,154,569,187,129,100002.167678,0.1
5535,150,602,206,135,100011.002092,0.1
5536,153,565,192,128,99997.418261,0.1
5537,150,560,193,127,100003.688984,0.1
5538,143,549,195,129,99998.220739,0.1
5539,151,606,207,137,99992.774546,0.1
5540,136,516,177,126,100007.178687,0.1
5541,144,552,189,120,100008.239818,0.1
5542,146,565,197,128,99970.151639,0.1
5543,144,550,195,129,99975.998180,0.1
5544,151,542,179,131,100017.976035,0.1
5545,156,577,198,130,100015.089548,0.1
5546,148,554,188,120,100001.876677,0.1
5547,144,591,188,127,100000.036411,0.1
5548,148,549,183,131,100012.480878,0.1
5549,153,568,193,137,99999.313892,0.1
5550,141,533,180,121,100016.445924,0.1
5551,145,570,200,136,100010.370861,0.1
5552,155,592,192,127,100007.714598,0.1
5553,144,557,189,124,99994.695701,0.1
5554,142,540,184,126,100007.795030,0.1
5555,153,571,193,124,99988.510239,0.1
5556,153,603,196,140,100007.145156,0.1
5557,150,575,196,130,99999.549902,0.1
5558,145,542,192,129,99988.081405,0.1
5559,142,557,179,126,99988.310720,0.1
5560,148,589,203,125,100001.432802,0.1
5561,147,568,195,127,99996.338254,0.1
5562,148,556,187,132,100005.021857,0.1
5563,154,578,193,133,100002.758238,0.1
5564,148,565,196,138,99990.439376,0.1
5565,145,555,188,127,99998.461142,0.1
5566,144,540,185,129,100006.562790,0.1
5567,151,561,194,132,100002.404885,0.1
5568,148,548,188,133,99999.190155,0.1
5569,148,533,180,129,100010.357220,0.1
5570,145,550,190,129,100011.796820,0.1
5571,153,581,198,128,100008.199734,0.1
5572,159,554,185,137,99988.567057,0.1
5573,151,559,187,134,99997.430251,0.1
5574,150,565,187,133,100003.955596,0.1
5575,143,562,189,123,99982.381758,0.1
5576,147,598,211,130,100004.794140,0.1
5577,143,554,191,128,99997.010640,0.1
5578,145,588,180,139,100016.389491,0.1
5579,143,575,193,127,100006.052204,0.1
5580,148,557,183,132,100001.214774,0.1
5581,148,583,196,125,100004.359650,0.1
5582,145,543,185,122,99993.673979,0.1
5583,155,585,195,124,100007.725579,0.1
5584,150,560,190,133,100018.569153,0.1
5585,146,578,190,125,100020.021320,0.1
5586,145,574,184,129,100001.370583,0.1
5587,150,585,196,139,99995.538237,0.1
5588,146,567,199,134,100014.094119,0.1
5589,151,567,191,128,100000.004802,0.1
5590,146,541,184,129,100001.079448,0.1
5591,142,553,192,126,99992.616534,0.1
5592,143,535,182,125,100012.322767,0.1
5593,166,619,207,143,99978.262667,0.1
5594,148,526,178,130,99979.789927,0.1
5595,149,553,191,118,99993.488242,0.1
5596,147,558,195,116,99998.593002,0.1
5597,140,517,175,110,99990.667245,0.1
5598,153,555,187,119,99991.769787,0.1
5599,144,545,185,119,100004.285498,0.1
5600,147,550,187,123,100017.097009,0.1
5601,144,569,192,122,99984.444742,0.1
5602,148,548,187,131,100005.913736,0.1
5603,143,536,185,123,100003.612028,0.1
5604,145,544,183,107,100013.479856,0.1
5605,143,530,179,106,99990.229362,0.1
5606,151,580,205,134,99989.300310,0.1
5607,148,538,180,118,99993.014763,0.1
5608,141,535,183,122,99991.626906,0.1
5609,147,555,186,122,99996.985063,0.1
5610,147,542,184,133,100006.823640,0.1
5611,148,578,197,127,99995.014581,0.1
5612,145,575,198,127,99995.393854,0.1
5613,150,582,202,128,100012.071369,0.1
5614,146,570,194,131,99987.170601,0.1
5615,145,537,185,129,99997.198165,0.1
5616,147,553,190,124,99992.145343,0.1
5617,138,532,188,121,99982.592715,0.1
5618,137,531,184,119,99998.053614,0.1
5619,147,554,189,119,99994.794852,0.1
5620,145,553,193,120,99997.676702,0.1
5621,140,568,200,130,99999.979612,0.1
5622,144,546,187,117,99985.494835,0.1
5623,143,525,180,117,99996.806987,0.1
5624,160,555,180,123,99993.127888,0.1
5625,158,575,199,137,99992.145691,0.1
5626,150,553,186,123,100002.507482,0.1
5627,148,589,188,121,99987.727287,0.1
5628,144,564,195,133,99994.638203,0.1
5629,137,527,183,122,99992.633028,0.1
5630,141,532,180,124,100000.376647,0.1
5631,144,537,180,125,100020.388279,0.1
5632,154,595,198,139,99996.805817,0.1
5633,148,550,186,128,100004.726066,0.1
5634,150,592,195,140,100000.135325,0.1
5635,147,545,188,121,99987.582407,0.1
5636,148,552,196,120,99989.200614,0.1
5637,148,560,193,129,100009.279398,0.1
5638,140,535,176,131,99997.862329,0.1
5639,149,544,185,123,99992.040966,0.1
5640,146,541,186,128,100001.529051,0.1
5641,143,562,193,128,99989.626873,0.1
5642,150,542,185,116,100003.267165,0.1
5643,145,542,183,129,99996.672487,0.1
5644,148,565,190,120,100000.741132,0.1
5645,148,578,194,122,99983.004859,0.1
5646,150,542,182,117,100002.016564,0.1
5647,155,557,184,126,100014.856630,0.1
5648,155,577,196,148,100011.617679,0.1
5649,154,570,198,126,100000.943696,0.1
5650,139,564,190,133,99994.737078,0.1
5651,148,550,186,121,99996.402477,0.1
5652,159,600,199,130,99989.483372,0.1
5653,155,557,187,129,100001.704890,0.1
5654,142,536,185,117,99987.792821,0.1
5655,150,562,193,123,99988.124629,0.1
5656,160,582,190,130,99998.560064,0.1
5657,146,527,178,131,100005.199273,0.1
5658,154,553,187,131,100006.584496,0.1
5659,149,548,186,132,99999.545333,0.1
5660,142,547,188,131,100005.076108,0.1
5661,145,535,181,118,100009.691250,0.1
5662,148,560,191,131,99993.662913,0.1
5663,143,547,182,122,99995.979200,0.1
5664,145,573,195,122,99990.518428,0.1
5665,146,570,199,132,99995.372170,0.1
5666,143,543,183,129,100010.840267,0.1
5667,150,560,193,115,99987.285216,0.1
5668,146,543,184,124,100020.253118,0.1
5669,141,549,187,129,99985.936641,0.1
5670,149,550,188,125,100002.810521,0.1
5671,146,560,196,126,100011.122637,0.1
5672,140,538,183,130,100012.628252,0.1
5673,147,538,178,135,99999.886282,0.1
5674,139,517,173,123,100017.266291,0.1
5675,150,542,180,130,99999.623229,0.1
5676,153,573,196,138,100014.970813,0.1
5677,145,545,193,124,100006.323076,0.1
5678,150,550,189,113,100007.465446,0.1
5679,144,554,187,128,99997.743893,0.1
5680,143,555,196,118,100003.888140,0.1
5681,147,542,185,122,100007.072939,0.1
5682,143,546,191,118,100000.077007,0.1
5683,142,530,182,113,99982.806081,0.1
5684,140,552,202,126,99997.408052,0.1
5685,143,549,193,119,99998.159173,0.1
5686,146,534,177,131,99993.158586,0.1
5687,152,539,182,127,100026.140077,0.1
5688,151,576,196,132,99996.639387,0.1
5689,149,537,179,128,99984.086295,0.1
5690,152,561,196,127,100000.714306,0.1
5691,148,553,187,129,99988.672322,0.1
5692,144,565,185,118,99999.688000,0.1
5693,154,575,195,122,100003.787247,0.1
5694,150,602,190,131,99983.388575,0.1
5695,144,538,182,117,99983.664829,0.1
5696,145,605,192,131,100003.088293,0.1
5697,151,538,182,123,100012.277360,0.1
5698,153,577,193,124,99998.528229,0.1
5699,153,605,202,128,99989.863202,0.1
5700,150,544,181,130,100004.223757,0.1
5701,143,558,190,124,99991.006945,0.1
5702,138,563,197,128,99992.789864,0.1
5703,146,571,192,129,100016.522792,0.1
5704,140,570,188,120,100000.101181,0.1
5705,149,546,184,132,100001.474257,0.1
5706,147,539,182,112,100004.463983,0.1
5707,140,555,187,125,100003.378778,0.1
5708,155,530,170,129,99993.973794,0.1
5709,150,568,190,129,100006.296714,0.1
5710,136,523,181,112,99993.834419,0.1
5711,150,570,189,133,100006.417945,0.1
5712,153,570,193,132,99988.415840,0.1
5713,144,550,185,131,100002.903995,0.1
5714,148,552,185,134,99993.176338,0.1
5715,149,568,196,142,100016.814147,0.1
5716,148,563,193,119,99981.016012,0.1
5717,143,538,180,118,99996.765355,0.1
5718,143,546,179,120,99999.095765,0.1
5719,160,553,173,126,100010.916044,0.1
5720,150,540,180,125,100005.351374,0.1
5721,150,559,187,125,100005.340177,0.1
5722,150,556,190,130,99979.086664,0.1
5723,153,550,182,119,100010.473231,0.1
5724,150,544,183,118,100011.235405,0.1
5725,141,538,186,125,100011.618173,0.1
5726,158,552,182,131,100005.571082,0.1
5727,151,543,177,125,99993.292008,0.1
5728,155,574,195,132,99995.085708,0.1
5729,152,585,191,118,99990.645316,0.1
5730,150,577,185,122,100002.019062,0.1
5731,143,577,200,123,100010.429734,0.1
5732,144,557,193,126,100002.606921,0.1
5733,137,507,177,121,99998.503208,0.1
5734,153,563,192,129,100006.685211,0.1
5735,149,543,177,115,100019.693332,0.1
5736,153,577,194,120,99994.295549,0.1
5737,145,547,183,120,100002.416594,0.1
5738,139,550,183,116,100000.365443,0.1
5739,152,580,195,121,99977.154655,0.1
5740,155,589,202,120,100015.353891,0.1
5741,148,548,187,129,100012.914602,0.1
5742,148,560,193,121,100004.513237,0.1
5743,145,554,190,127,100002.476597,0.1
5744,147,573,192,130,100003.444293,0.1
5745,141,555,189,127,100000.489655,0.1
5746,141,502,169,122,99999.111279,0.1
5747,153,568,193,128,99989.984021,0.1
5748,145,571,195,132,100002.746370,0.1
5749,151,582,200,130,99995.487917,0.1
5750,146,529,178,122,100001.048757,0.1
5751,142,558,185,121,100013.895882,0.1
5752,152,561,191,117,99992.823958,0.1
5753,143,579,192,133,99998.881863,0.1
5754,147,569,193,125,99984.062974,0.1
5755,156,575,194,131,100004.200052,0.1
5756,145,525,178,124,100002.042133,0.1
5757,145,551,188,122,99996.350450,0.1
5758,149,550,186,126,99992.773297,0.1
5759,141,541,183,125,100013.646378,0.1
5760,145,537,179,123,100000.553385,0.1
5761,147,552,189,130,99986.453496,0.1
5762,148,563,195,129,100001.365360,0.1
5763,149,560,190,129,99998.006483,0.1
5764,153,595,198,138,100005.646753,0.1
5765,136,528,183,108,99999.705443,0.1
5766,147,563,185,127,100003.280404,0.1
5767,157,553,178,131,99993.521047,0.1
5768,148,580,201,129,100006.303106,0.1
5769,150,560,195,127,100008.433686,0.1
5770,145,553,181,129,100022.334864,0.1
5771,147,560,188,117,99981.329187,0.1
5772,148,581,200,129,99994.105624,0.1
5773,153,580,196,134,100001.539972,0.1
5774,155,577,185,127,99991.187241,0.1
5775,141,558,195,122,100003.383101,0.1
5776,152,583,197,127,99999.657695,0.1
5777,135,558,193,120,99987.218610,0.1
5778,145,559,188,127,100000.371802,0.1
5779,155,592,203,126,99981.454488,0.1
5780,141,557,190,116,99998.184548,0.1
5781,145,559,193,123,99991.051111,0.1
5782,155,577,197,128,100005.628707,0.1
5783,153,573,193,127,99984.097212,0.1
5784,137,565,202,130,100018.360598,0.1
5785,141,530,184,128,100004.019514,0.1
5786,148,552,187,125,99998.034643,0.1
5787,144,534,183,115,100005.495322,0.1
5788,145,550,188,120,100014.877970,0.1
5789,146,547,180,125,100000.815912,0.1
5790,147,562,191,125,100000.311401,0.1
5791,152,556,188,131,99999.470479,0.1
5792,145,547,183,117,99997.344434,0.1
5793,151,580,190,122,99990.837835,0.1
5794,152,575,197,127,99996.524631,0.1
5795,152,575,199,132,100001.555508,0.1
5796,155,571,191,130,100000.235062,0.1
5797,141,537,186,121,100000.082178,0.1
5798,151,560,185,127,99991.642168,0.1
5799,148,540,183,129,99991.304985,0.1
5800,145,535,183,129,100009.112931,0.1
5801,144,558,196,123,99994.913825,0.1
5802,148,538,180,126,99975.897979,0.1
5803,144,560,193,119,100002.617543,0.1
5804,152,576,194,128,99991.840077,0.1
5805,155,542,179,120,100012.325826,0.1
5806,145,531,178,122,100001.542711,0.1
5807,159,558,180,132,100007.547008,0.1
5808,145,540,184,125,99998.641873,0.1
5809,138,520,170,115,99982.700520,0.1
5810,151,540,177,125,99982.230394,0.1
5811,150,565,190,127,99994.096503,0.1
5812,140,562,185,121,100011.294526,0.1
5813,150,595,204,136,100006.059514,0.1
5814,158,588,200,142,99991.661521,0.1
5815,146,573,188,126,99980.305273,0.1
5816,155,581,198,133,100007.371371,0.1
5817,155,610,205,133,100004.602892,0.1
5818,148,568,192,125,99991.748525,0.1
5819,145,557,178,131,100007.040039,0.1
5820,146,584,196,127,100020.148611,0.1
5821,138,543,187,119,99988.015205,0.1
5822,147,568,202,131,100005.580939,0.1
5823,148,547,181,132,100001.130755,0.1
5824,145,560,193,133,100004.873296,0.1
5825,145,547,190,129,99978.295992,0.1
5826,143,539,183,117,100016.279965,0.1
5827,143,560,187,130,99985.579866,0.1
5828,149,546,186,135,100005.991262,0.1
5829,146,548,183,122,99999.537602,0.1
5830,147,550,191,111,99999.896687,0.1
5831,142,538,183,116,100018.704965,0.1
5832,150,575,194,122,99983.432456,0.1
5833,147,548,182,128,99999.532849,0.1
5834,137,543,190,127,99994.729672,0.1
5835,152,557,184,129,99987.084521,0.1
5836,151,567,195,127,99990.783717,0.1
5837,143,543,191,126,99989.463683,0.1
5838,140,535,186,123,99996.550043,0.1
5839,153,550,178,119,99985.807458,0.1
5840,148,565,195,118,99995.931140,0.1
5841,145,557,190,132,99984.937789,0.1
5842,139,534,186,118,99992.127517,0.1
5843,142,574,187,130,100006.055941,0.1
5844,148,573,195,123,100002.661753,0.1
5845,148,571,195,119,99993.303567,0.1
5846,151,590,189,133,99998.841173,0.1
5847,143,535,185,117,99989.493298,0.1
5848,148,543,184,121,100008.509968,0.1
5849,148,567,193,123,100001.133595,0.1
5850,156,534,172,127,99999.149781,0.1
5851,147,572,199,125,100012.315581,0.1
5852,148,556,182,122,100001.497889,0.1
5853,160,554,177,130,100001.818308,0.1
5854,152,531,177,120,100005.857308,0.1
5855,143,545,188,120,99989.628265,0.1
5856,150,570,192,133,100009.046487,0.1
5857,152,575,200,141,100012.998638,0.1
5858,153,551,189,122,99994.805500,0.1
5859,142,541,186,125,99998.926218,0.1
5860,140,554,183,125,99996.321005,0.1
5861,157,559,186,117,99999.046387,0.1
5862,155,575,196,132,100006.334409,0.1
5863,140,535,183,120,99995.273057,0.1
5864,145,555,185,134,99986.010568,0.1
5865,147,545,190,125,99998.838178,0.1
5866,145,554,194,124,99989.987599,0.1
5867,150,600,200,126,100008.491312,0.1
5868,155,572,179,127,99997.922209,0.1
5869,141,562,189,130,99989.832440,0.1
5870,146,551,182,114,100005.335598,0.1
5871,145,528,180,125,99981.676195,0.1
5872,146,573,186,124,99989.364827,0.1
5873,155,601,205,130,99993.584090,0.1
5874,162,596,190,135,99992.644882,0.1
5875,155,548,181,129,100006.848623,0.1
5876,143,555,188,115,99994.343889,0.1
5877,147,577,193,123,99998.287562,0.1
5878,150,575,195,121,100004.053130,0.1
5879,146,580,197,122,100003.388232,0.1
5880,148,550,190,114,99981.106204,0.1
5881,145,549,190,131,99998.802438,0.1
5882,145,563,195,123,100010.923359,0.1
5883,152,597,202,132,100009.442929,0.1
5884,147,541,185,127,99996.957634,0.1
5885,145,516,173,125,100003.815985,0.1
5886,147,528,173,107,100013.228154,0.1
5887,149,573,189,125,99995.372382,0.1
5888,147,563,188,130,99999.017082,0.1
5889,144,569,191,131,99984.703121,0.1
5890,145,546,184,116,100004.992579,0.1
5891,148,559,195,123,100013.402883,0.1
5892,148,539,181,120,99999.637557,0.1
5893,148,575,198,128,99985.759460,0.1
5894,155,552,188,132,99995.111208,0.1
5895,156,580,196,118,99985.122136,0.1
5896,148,585,200,119,100004.142117,0.1
5897,150,535,181,126,100003.395456,0.1
5898,153,558,190,125,99995.784728,0.1
5899,151,561,195,123,100014.649245,0.1
5900,148,580,200,119,100005.892249,0.1
5901,141,540,184,115,99984.646293,0.1
5902,156,580,189,130,99981.034374,0.1
5903,150,568,194,126,100006.036066,0.1
5904,151,550,189,124,100006.750155,0.1
5905,145,565,196,123,99986.664045,0.1
5906,148,590,198,133,99992.070555,0.1
5907,146,538,178,123,99979.440038,0.1
5908,150,547,180,126,100018.787782,0.1
5909,140,546,188,127,99986.343298,0.1
5910,143,563,195,112,99999.391393,0.1
5911,146,550,186,121,99992.518941,0.1
5912,148,543,183,115,99997.931348,0.1
5913,144,530,179,122,100002.618952,0.1
5914,143,553,193,120,99983.216645,0.1
5915,148,555,190,125,99968.093837,0.1
5916,148,570,195,127,100005.175543,0.1
5917,143,547,183,114,99985.788942,0.1
5918,148,542,183,111,99995.073224,0.1
5919,143,538,184,122,100006.455793,0.1
5920,144,523,179,112,99967.393849,0.1
5921,141,550,188,123,100005.907059,0.1
5922,145,546,180,122,99999.331031,0.1
5923,144,556,193,123,100014.033735,0.1
5924,149,557,188,132,99999.162327,0.1
5925,150,548,186,122,99998.117112,0.1
5926,150,540,181,124,100003.229584,0.1
5927,145,560,194,127,100017.559871,0.1
5928,152,595,199,133,100006.007623,0.1
5929,147,550,192,120,100003.277701,0.1
5930,144,540,179,126,100002.330697,0.1
5931,148,548,188,121,99985.790224,0.1
5932,153,586,195,134,99989.127636,0.1
5933,143,530,182,115,100012.929289,0.1
5934,147,550,186,128,100001.405597,0.1
5935,151,556,188,117,99986.314343,0.1
5936,147,542,184,123,99998.431862,0.1
5937,156,570,195,130,99992.069536,0.1
5938,151,539,176,120,99996.966628,0.1
5939,150,553,184,128,100010.607053,0.1
5940,143,546,186,125,99992.148975,0.1
5941,143,533,183,120,99995.375621,0.1
5942,146,575,195,130,100000.057209,0.1
5943,147,556,191,126,99998.471054,0.1
5944,147,566,191,131,99989.984725,0.1
5945,144,531,182,122,100001.325309,0.1
5946,143,542,183,131,100003.812014,0.1
5947,150,565,190,130,99996.843243,0.1
5948,147,552,191,118,100025.400202,0.1
5949,151,565,192,130,99984.638579,0.1
5950,149,558,196,123,99994.979011,0.1
5951,151,558,185,124,99995.669309,0.1
5952,145,553,186,135,100021.185324,0.1
5953,157,555,180,121,99992.022027,0.1
5954,137,536,183,120,99996.645548,0.1
5955,147,560,186,110,100017.273997,0.1
5956,155,555,188,121,99993.928449,0.1
5957,135,500,168,110,99998.284553,0.1
5958,154,572,194,132,99977.264488,0.1
5959,150,572,192,118,100017.801294,0.1
5960,143,555,196,127,99992.858278,0.1
5961,146,543,184,124,99998.363689,0.1
5962,150,567,190,128,100004.384893,0.1
5963,152,586,193,122,99987.618147,0.1
5964,152,582,193,132,100002.246513,0.1
5965,151,574,191,124,100007.090150,0.1
5966,147,557,189,128,99981.654630,0.1
5967,142,538,185,128,100009.040671,0.1
5968,142,538,183,114,100000.258499,0.1
5969,151,554,176,122,99988.764817,0.1
5970,138,519,171,127,100002.731932,0.1
5971,140,537,184,117,100000.854697,0.1
5972,147,529,174,120,99993.183924,0.1
5973,148,560,192,117,100005.632431,0.1
5974,142,531,177,120,99992.810183,0.1
5975,145,548,187,118,100006.040674,0.1
5976,141,520,177,126,100008.533591,0.1
5977,154,540,170,120,100005.167925,0.1
5978,149,550,188,126,99997.942616,0.1
5979,146,544,181,122,99999.732618,0.1
5980,140,595,199,120,99994.758353,0.1
5981,152,556,188,129,100002.047983,0.1
5982,145,525,181,122,99996.679361,0.1
5983,154,549,182,130,99997.839382,0.1
5984,140,573,191,133,100000.649290,0.1
5985,145,568,191,112,100000.720102,0.1
5986,144,538,181,126,100007.697023,0.1
5987,151,580,190,131,99991.986602,0.1
5988,144,580,195,119,99973.010810,0.1
5989,144,540,187,127,100002.862886,0.1
5990,141,565,192,128,99993.196305,0.1
5991,146,557,187,127,99993.124508,0.1
5992,149,569,187,126,99997.893664,0.1
5993,152,590,194,127,99996.568601,0.1
5994,159,574,195,135,100009.575704,0.1
5995,145,557,191,123,100002.246046,0.1
5996,143,543,185,128,99995.228558,0.1
5997,151,549,190,125,99993.087882,0.1
5998,138,543,190,121,99992.112688,0.1
5999,153,594,202,123,100002.641846,0.1
6000,143,540,184,119,99971.489305,0.1
6001,150,566,190,132,100008.231234,0.1
6002,150,544,177,121,99997.252564,0.1
6003,155,606,205,130,99993.118986,0.1
6004,155,605,194,135,100011.200808,0.1
6005,155,573,198,127,100002.520928,0.1
6006,142,526,181,116,100007.824722,0.1
6007,155,556,182,134,99993.969190,0.1
6008,153,587,191,131,100012.487523,0.1
6009,148,568,192,127,99997.585901,0.1
6010,153,574,183,113,99998.839996,0.1
6011,148,540,184,139,100007.913965,0.1
6012,160,586,193,121,99997.267255,0.1
